file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,id,det_prob,high_freq,low_freq,class,class_prob,_source_csv,label,score
00141_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00141_pipistrellus_nathusii_0_1.0.wav,00141_pipistrellus_nathusii_0_1.0.wav:0.795-0.803,0.7955,0.8028,present,Pipistrellus nathusii,0.816,75,0.816,54354,40078,Pipistrellus nathusii,0.808,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00141_pipistrellus_nathusii_0_1.0.wav.csv,present,0.816
00141_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00141_pipistrellus_nathusii_0_1.0.wav,00141_pipistrellus_nathusii_0_1.0.wav:0.892-0.901,0.8925,0.9008,present,Pipistrellus nathusii,0.832,80,0.832,55187,39218,Pipistrellus nathusii,0.814,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00141_pipistrellus_nathusii_0_1.0.wav.csv,present,0.832
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.130-0.135,0.1295,0.1352,present,Pipistrellus pipistrellus,0.791,11,0.791,78717,46093,Pipistrellus pipistrellus,0.787,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.791
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.218-0.225,0.2185,0.2246,present,Pipistrellus pipistrellus,0.791,20,0.791,74298,46093,Pipistrellus pipistrellus,0.774,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.791
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.309-0.316,0.3095,0.3157,present,Pipistrellus pipistrellus,0.808,25,0.808,75781,46093,Pipistrellus pipistrellus,0.798,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.808
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.390-0.396,0.3895,0.3958,present,Pipistrellus pipistrellus,0.806,31,0.806,71022,45234,Pipistrellus pipistrellus,0.794,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.806
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.474-0.480,0.4745,0.4798,present,Pipistrellus pipistrellus,0.783,38,0.783,68216,46093,Pipistrellus pipistrellus,0.775,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.783
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.567-0.572,0.5665,0.5718,present,Pipistrellus pipistrellus,0.794,47,0.794,67467,46093,Pipistrellus pipistrellus,0.784,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.794
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.649-0.655,0.6495,0.6548,present,Pipistrellus pipistrellus,0.745,55,0.745,63735,46093,Pipistrellus pipistrellus,0.722,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.745
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.733-0.737,0.7325,0.7374,present,Pipistrellus pipistrellus,0.748,64,0.748,65732,46093,Pipistrellus pipistrellus,0.74,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.748
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.812-0.817,0.8125,0.8174,present,Pipistrellus pipistrellus,0.668,73,0.668,63977,46093,Pipistrellus pipistrellus,0.644,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.668
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.827-0.832,0.8265,0.8319,present,Pipistrellus pipistrellus,0.589,75,0.589,62103,46953,Pipistrellus pipistrellus,0.582,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.589
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.894-0.899,0.8945,0.8994,present,Pipistrellus pipistrellus,0.739,80,0.739,62400,46093,Pipistrellus pipistrellus,0.728,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.739
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav,00084_pipistrellus_pipistrellus_0_1.0.wav:0.981-0.987,0.9805,0.9867,present,Pipistrellus pipistrellus,0.628,94,0.628,60126,46953,Pipistrellus pipistrellus,0.618,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00084_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.628
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.070-0.079,0.0705,0.0788,present,Pipistrellus pipistrellus,0.75,6,0.75,59437,46953,Pipistrellus pipistrellus,0.565,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.75
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.085-0.097,0.0845,0.0973,present,Eptesicus serotinus,0.719,8,0.719,40293,26328,Eptesicus serotinus,0.629,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.719
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.130-0.143,0.1295,0.143,present,Eptesicus serotinus,0.652,13,0.652,42046,22890,Eptesicus serotinus,0.495,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.652
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.200-0.207,0.1995,0.2071,present,Eptesicus serotinus,0.727,24,0.727,56897,28046,Eptesicus serotinus,0.656,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.727
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.240-0.252,0.2405,0.2517,present,Eptesicus serotinus,0.72,28,0.72,41114,27187,Eptesicus serotinus,0.642,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.72
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.372-0.386,0.3725,0.3857,present,Eptesicus serotinus,0.802,36,0.802,51006,24609,Eptesicus serotinus,0.683,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.802
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.653-0.667,0.6535,0.6674,present,Eptesicus serotinus,0.702,65,0.702,37205,22890,Eptesicus serotinus,0.465,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.702
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.830-0.843,0.8295,0.8427,present,Eptesicus serotinus,0.748,77,0.748,40034,26328,Eptesicus serotinus,0.645,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.748
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav,00249_eptesicus_serotinus_0_1.0.wav:0.930-0.948,0.9305,0.9483,present,Eptesicus serotinus,0.715,89,0.715,42585,22890,Eptesicus serotinus,0.568,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00249_eptesicus_serotinus_0_1.0.wav.csv,present,0.715
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.152-0.156,0.1525,0.1562,present,Myotis nattereri,0.525,18,0.525,88713,37500,Myotis nattereri,0.506,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.525
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.334-0.338,0.3335,0.3377,present,Myotis nattereri,0.526,32,0.526,87597,28906,Myotis nattereri,0.501,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.526
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.405-0.408,0.4045,0.4085,present,Myotis nattereri,0.521,37,0.521,88521,32343,Myotis nattereri,0.502,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.521
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.468-0.471,0.4675,0.4715,present,Myotis nattereri,0.633,44,0.633,85619,26328,Myotis nattereri,0.611,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.633
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.546-0.552,0.5465,0.5516,present,Myotis nattereri,0.646,52,0.646,92998,26328,Myotis nattereri,0.623,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.646
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.623-0.627,0.6225,0.627,present,Myotis nattereri,0.671,61,0.671,87661,25468,Myotis nattereri,0.637,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.671
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.706-0.711,0.7055,0.7109,present,Myotis nattereri,0.606,68,0.606,98859,26328,Myotis nattereri,0.587,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.606
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.776-0.782,0.7765,0.7816,present,Myotis nattereri,0.658,77,0.658,93993,25468,Myotis nattereri,0.639,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.658
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.853-0.858,0.8525,0.8578,present,Myotis nattereri,0.627,81,0.627,101499,27187,Myotis nattereri,0.602,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.627
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,00160_myotis_nattereri_0_1.0.wav:0.944-0.949,0.9435,0.9487,present,Myotis nattereri,0.655,88,0.655,97217,24609,Myotis nattereri,0.636,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00160_myotis_nattereri_0_1.0.wav.csv,present,0.655
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.002-0.006,0.0015,0.0065,present,Pipistrellus pipistrellus,0.526,2,0.526,64549,46093,Pipistrellus pipistrellus,0.518,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.526
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.054-0.061,0.0545,0.0614,present,Pipistrellus pipistrellus,0.838,5,0.838,80999,46953,Pipistrellus pipistrellus,0.834,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.838
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.122-0.129,0.1225,0.1292,present,Pipistrellus pipistrellus,0.806,15,0.806,77402,45234,Pipistrellus pipistrellus,0.799,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.806
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.203-0.210,0.2035,0.2096,present,Pipistrellus pipistrellus,0.822,26,0.822,74712,45234,Pipistrellus pipistrellus,0.815,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.822
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.286-0.294,0.2865,0.2936,present,Pipistrellus pipistrellus,0.808,37,0.808,74488,45234,Pipistrellus pipistrellus,0.795,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.808
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.438-0.444,0.4375,0.4438,present,Pipistrellus pipistrellus,0.827,51,0.827,70514,45234,Pipistrellus pipistrellus,0.819,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.827
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.606-0.613,0.6055,0.6133,present,Pipistrellus pipistrellus,0.811,63,0.811,55469,45234,Pipistrellus pipistrellus,0.797,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.811
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.690-0.695,0.6895,0.6952,present,Pipistrellus pipistrellus,0.812,70,0.812,66246,45234,Pipistrellus pipistrellus,0.806,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.812
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav,00086_pipistrellus_pipistrellus_0_1.0.wav:0.849-0.856,0.8485,0.8564,present,Pipistrellus pipistrellus,0.791,83,0.791,56195,44375,Pipistrellus pipistrellus,0.785,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00086_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.791
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.074-0.080,0.0745,0.08,present,Myotis mystacinus,0.666,6,0.666,97532,28906,Myotis mystacinus,0.603,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.666
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.101-0.106,0.1005,0.1062,present,Myotis mystacinus,0.668,14,0.668,102429,31484,Myotis mystacinus,0.557,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.668
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.197-0.202,0.1965,0.2018,present,Myotis mystacinus,0.688,26,0.688,100780,30625,Myotis mystacinus,0.578,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.688
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.246-0.252,0.2465,0.2522,present,Myotis mystacinus,0.637,31,0.637,107575,29765,Myotis mystacinus,0.525,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.637
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.365-0.371,0.3655,0.3709,present,Myotis mystacinus,0.66,43,0.66,101413,30625,Myotis mystacinus,0.522,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.66
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.439-0.445,0.4385,0.4446,present,Myotis mystacinus,0.533,50,0.533,97520,31484,Myotis mystacinus,0.455,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.533
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.512-0.517,0.5125,0.5174,present,Myotis mystacinus,0.571,56,0.571,96019,33203,Myotis mystacinus,0.498,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.571
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.653-0.658,0.6535,0.6583,present,Myotis mystacinus,0.548,68,0.548,90399,35781,Myotis mystacinus,0.473,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.548
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.733-0.737,0.7325,0.7374,present,Myotis mystacinus,0.51,72,0.51,88055,34062,Myotis mystacinus,0.452,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.51
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.828-0.833,0.8275,0.8329,present,Myotis mystacinus,0.572,79,0.572,88178,32343,Myotis mystacinus,0.478,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.572
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav,00296_myotis_mystacinus_0_1.0.wav:0.914-0.919,0.9145,0.9193,present,Myotis mystacinus,0.612,92,0.612,86927,32343,Myotis mystacinus,0.505,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00296_myotis_mystacinus_0_1.0.wav.csv,present,0.612
00070_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00070_pipistrellus_pipistrellus_0_1.0.wav,00070_pipistrellus_pipistrellus_0_1.0.wav:0.030-0.038,0.0305,0.0384,present,Pipistrellus pipistrellus,0.501,4,0.501,47399,42656,Pipistrellus pipistrellus,0.467,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00070_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.501
00070_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00070_pipistrellus_pipistrellus_0_1.0.wav,00070_pipistrellus_pipistrellus_0_1.0.wav:0.053-0.070,0.0535,0.0697,present,Pipistrellus pipistrellus,0.553,8,0.553,44253,41796,Pipistrellus pipistrellus,0.49,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00070_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.553
00070_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00070_pipistrellus_pipistrellus_0_1.0.wav,00070_pipistrellus_pipistrellus_0_1.0.wav:0.203-0.216,0.2035,0.2165,present,Pipistrellus pipistrellus,0.634,17,0.634,46616,42656,Pipistrellus pipistrellus,0.502,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00070_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.634
00070_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00070_pipistrellus_pipistrellus_0_1.0.wav,00070_pipistrellus_pipistrellus_0_1.0.wav:0.357-0.369,0.3575,0.3695,present,Pipistrellus pipistrellus,0.677,29,0.677,47319,42656,Pipistrellus pipistrellus,0.645,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00070_pipistrellus_pipistrellus_0_1.0.wav.csv,present,0.677
