file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,start_time,end_time,high_freq,low_freq,_source_csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.1705,0.2038,111881,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.1765,0.2035,111292,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Eptesicus serotinus,0.058,0.1925,0.2042,33054,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.056,0.2135,0.2512,111453,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.721,0.2155,0.221,76510,28046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.2255,0.2596,112118,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.187,0.2315,0.2365,67919,30625,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.2315,0.2682,112054,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.2505,0.2783,111169,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.05,0.2665,0.293,110929,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.2805,0.3121,111591,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.041,0.2865,0.3198,112012,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.046,0.2875,0.2927,53732,38359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.047,0.3005,0.3085,75019,11718,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.378,0.3015,0.3061,71169,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.279,0.3145,0.319,68773,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pipistrellus,0.055,0.3145,0.3274,56982,49531,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.048,0.3185,0.3499,111263,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Pipistrellus pipistrellus,0.587,0.3595,0.3645,55355,47812,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.077,0.3625,0.3982,111656,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.042,0.3865,0.4244,112164,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.653,0.3885,0.393,70097,31484,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.045,0.3965,0.4313,112240,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.119,0.3995,0.4064,66572,38359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.2,0.4005,0.406,68235,31484,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.073,0.4115,0.4428,110838,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.049,0.4325,0.4622,110931,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.049,0.4375,0.4714,111471,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Pipistrellus pipistrellus,0.574,0.4445,0.4494,56178,48671,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.589,0.4675,0.4715,70883,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.044,0.4745,0.5159,81006,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.119,0.4795,0.4855,66278,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.048,0.4845,0.5177,111873,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.04,0.5095,0.542,111398,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.041,0.5135,0.5204,68894,11718,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Pipistrellus pipistrellus,0.557,0.5375,0.5423,55750,48671,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.685,0.5455,0.5504,75954,30625,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.069,0.5495,0.5836,111365,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.075,0.5565,0.5628,65362,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.049,0.5865,0.6159,110765,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pipistrellus,0.056,0.6055,0.6102,55789,49531,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.052,0.6105,0.647,111818,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.65,0.6165,0.6221,76474,30625,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.05,0.6195,0.6277,71254,11718,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.053,0.6285,0.6342,65047,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.043,0.6405,0.6701,111081,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.044,0.6585,0.689,111488,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.048,0.6675,0.6978,111457,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.047,0.6765,0.7041,110619,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.546,0.6975,0.7021,72384,31484,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.07,0.6975,0.7334,112277,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.052,0.7085,0.7145,63704,32343,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.042,0.7085,0.7388,111425,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.044,0.7225,0.7564,112368,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Pipistrellus pipistrellus,0.509,0.7265,0.7324,53099,46953,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.048,0.7375,0.7685,111396,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.04,0.7505,0.7776,110700,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.06,0.7645,0.8006,111933,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.174,0.7695,0.7724,74116,37500,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.622,0.7695,0.7738,72550,29765,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.047,0.7795,0.786,66114,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pipistrellus,0.049,0.7795,0.7867,55371,44375,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.049,0.7965,0.8263,111090,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pipistrellus,0.051,0.8135,0.8192,54987,47812,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.058,0.8225,0.8531,111223,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.041,0.8485,0.8828,79328,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.04,0.8495,0.8872,112613,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.635,0.8505,0.855,73694,29765,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.096,0.8595,0.8653,65799,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.061,0.8755,0.9064,111201,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.049,0.9225,0.9611,112789,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,present,Myotis mystacinus,0.564,0.9235,0.9276,69589,31484,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.05,0.9295,0.9652,111767,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.048,0.9315,0.9398,64758,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.045,0.9315,0.9389,65307,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.084,0.9375,0.9442,84103,11718,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.042,0.9475,0.9802,111877,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.045,0.9625,0.9903,110540,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pipistrellus,0.185,0.9855,0.9926,52522,46953,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.063,0.9965,1.0016,59882,46093,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.059,0.9985,1.0063,69594,11718,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.06,1.0005,1.0084,67918,30625,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.057,1.0205,1.0499,109932,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00282_myotis_mystacinus_0_1.0.wav.csv,,00282_myotis_mystacinus_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.089,1.0245,1.0342,55308,28046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00282_myotis_mystacinus_0_1.0.wav.csv
00002_myotis_alcathoe_0_1.0.wav.csv,,00002_myotis_alcathoe_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.283,0.0015,0.008,97598,30625,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00002_myotis_alcathoe_0_1.0.wav.csv
00002_myotis_alcathoe_0_1.0.wav.csv,,00002_myotis_alcathoe_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.028,0.0015,0.0272,113113,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00002_myotis_alcathoe_0_1.0.wav.csv
00002_myotis_alcathoe_0_1.0.wav.csv,,00002_myotis_alcathoe_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.417,0.0015,0.0069,99660,39218,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00002_myotis_alcathoe_0_1.0.wav.csv
00002_myotis_alcathoe_0_1.0.wav.csv,,00002_myotis_alcathoe_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pygmaeus,0.037,0.0055,0.0106,69543,58984,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00002_myotis_alcathoe_0_1.0.wav.csv
00002_myotis_alcathoe_0_1.0.wav.csv,,00002_myotis_alcathoe_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.061,0.0055,0.0214,100384,81328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00002_myotis_alcathoe_0_1.0.wav.csv
