file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,Unnamed: 0,common_name,scientific_name,confidence,_source_csv
20240201_075000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075000T.WAV,20240201_075000T.WAV:9.000-12.000,9.0,12.0,present,Erithacus rubecula,0.871929407119751,,,158,European Robin,Erithacus rubecula,0.871929407119751,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075000T.WAV,20240201_075000T.WAV:18.000-21.000,18.0,21.0,present,Erithacus rubecula,0.9372930526733398,,,159,European Robin,Erithacus rubecula,0.9372930526733398,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075000T.WAV,20240201_075000T.WAV:27.000-30.000,27.0,30.0,present,Erithacus rubecula,0.8153920769691467,,,160,European Robin,Erithacus rubecula,0.8153920769691467,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075100T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075100T.WAV,20240201_075100T.WAV:12.000-15.000,12.0,15.0,present,Carduelis carduelis,0.6972638368606567,,,167,European Goldfinch,Carduelis carduelis,0.6972638368606567,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075100T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075100T.WAV,20240201_075100T.WAV:45.000-48.000,45.0,48.0,present,Prunella modularis,0.557171642780304,,,172,Dunnock,Prunella modularis,0.557171642780304,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075200T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075200T.WAV,20240201_075200T.WAV:48.000-51.000,48.0,51.0,present,Passer domesticus,0.6356932520866394,,,176,House Sparrow,Passer domesticus,0.6356932520866394,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075300T.WAV,20240201_075300T.WAV:0.000-3.000,0.0,3.0,present,Passer domesticus,0.652919590473175,,,178,House Sparrow,Passer domesticus,0.652919590473175,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075300T.WAV,20240201_075300T.WAV:3.000-6.000,3.0,6.0,present,Passer domesticus,0.6337035298347473,,,179,House Sparrow,Passer domesticus,0.6337035298347473,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075300T.WAV,20240201_075300T.WAV:9.000-12.000,9.0,12.0,present,Passer domesticus,0.5378342866897583,,,181,House Sparrow,Passer domesticus,0.5378342866897583,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:6.000-9.000,6.0,9.0,present,Carduelis carduelis,0.8744451403617859,,,184,European Goldfinch,Carduelis carduelis,0.8744451403617859,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:21.000-24.000,21.0,24.0,present,Passer domesticus,0.8221750259399414,,,187,House Sparrow,Passer domesticus,0.8221750259399414,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:24.000-27.000,24.0,27.0,present,Passer domesticus,0.8508698344230652,,,188,House Sparrow,Passer domesticus,0.8508698344230652,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:30.000-33.000,30.0,33.0,present,Passer domesticus,0.6912824511528015,,,189,House Sparrow,Passer domesticus,0.6912824511528015,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:33.000-36.000,33.0,36.0,present,Passer domesticus,0.9263761043548584,,,190,House Sparrow,Passer domesticus,0.9263761043548584,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:36.000-39.000,36.0,39.0,present,Passer domesticus,0.9395522475242616,,,191,House Sparrow,Passer domesticus,0.9395522475242616,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:39.000-42.000,39.0,42.0,present,Passer domesticus,0.970220148563385,,,192,House Sparrow,Passer domesticus,0.970220148563385,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:42.000-45.000,42.0,45.0,present,Passer domesticus,0.5420801639556885,,,193,House Sparrow,Passer domesticus,0.5420801639556885,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:45.000-48.000,45.0,48.0,present,Passer domesticus,0.8928658962249756,,,194,House Sparrow,Passer domesticus,0.8928658962249756,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:48.000-51.000,48.0,51.0,present,Passer domesticus,0.8532931208610535,,,196,House Sparrow,Passer domesticus,0.8532931208610535,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075400T.WAV,20240201_075400T.WAV:51.000-54.000,51.0,54.0,present,Passer domesticus,0.9308608770370485,,,197,House Sparrow,Passer domesticus,0.9308608770370485,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:0.000-3.000,0.0,3.0,present,Passer domesticus,0.9529327750205994,,,198,House Sparrow,Passer domesticus,0.9529327750205994,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:3.000-6.000,3.0,6.0,present,Passer domesticus,0.7735180854797363,,,199,House Sparrow,Passer domesticus,0.7735180854797363,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:6.000-9.000,6.0,9.0,present,Passer domesticus,0.6113168597221375,,,200,House Sparrow,Passer domesticus,0.6113168597221375,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:9.000-12.000,9.0,12.0,present,Passer domesticus,0.7844365835189819,,,201,House Sparrow,Passer domesticus,0.7844365835189819,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:15.000-18.000,15.0,18.0,present,Passer domesticus,0.5800581574440002,,,203,House Sparrow,Passer domesticus,0.5800581574440002,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:18.000-21.000,18.0,21.0,present,Passer domesticus,0.8339079022407532,,,204,House Sparrow,Passer domesticus,0.8339079022407532,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:24.000-27.000,24.0,27.0,present,Corvus monedula,0.5819275379180908,,,206,Eurasian Jackdaw,Corvus monedula,0.5819275379180908,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:27.000-30.000,27.0,30.0,present,Corvus monedula,0.5275664329528809,,,207,Eurasian Jackdaw,Corvus monedula,0.5275664329528809,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:30.000-33.000,30.0,33.0,present,Passer domesticus,0.8379656076431274,,,208,House Sparrow,Passer domesticus,0.8379656076431274,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:33.000-36.000,33.0,36.0,present,Passer domesticus,0.682603120803833,,,209,House Sparrow,Passer domesticus,0.682603120803833,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:36.000-39.000,36.0,39.0,present,Passer domesticus,0.6734436750411987,,,210,House Sparrow,Passer domesticus,0.6734436750411987,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:39.000-42.000,39.0,42.0,present,Passer domesticus,0.8531754016876221,,,211,House Sparrow,Passer domesticus,0.8531754016876221,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:42.000-45.000,42.0,45.0,present,Passer domesticus,0.5849350690841675,,,212,House Sparrow,Passer domesticus,0.5849350690841675,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:45.000-48.000,45.0,48.0,present,Passer domesticus,0.8041244745254517,,,213,House Sparrow,Passer domesticus,0.8041244745254517,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:48.000-51.000,48.0,51.0,present,Passer domesticus,0.813237190246582,,,214,House Sparrow,Passer domesticus,0.813237190246582,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075500T.WAV,20240201_075500T.WAV:51.000-54.000,51.0,54.0,present,Passer domesticus,0.6212351322174072,,,215,House Sparrow,Passer domesticus,0.6212351322174072,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:0.000-3.000,0.0,3.0,present,Passer domesticus,0.8637309670448303,,,216,House Sparrow,Passer domesticus,0.8637309670448303,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:3.000-6.000,3.0,6.0,present,Passer domesticus,0.9387263655662536,,,217,House Sparrow,Passer domesticus,0.9387263655662536,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:6.000-9.000,6.0,9.0,present,Passer domesticus,0.9307219386100768,,,218,House Sparrow,Passer domesticus,0.9307219386100768,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:9.000-12.000,9.0,12.0,present,Passer domesticus,0.8974710702896118,,,219,House Sparrow,Passer domesticus,0.8974710702896118,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:12.000-15.000,12.0,15.0,present,Passer domesticus,0.9806354641914368,,,220,House Sparrow,Passer domesticus,0.9806354641914368,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:15.000-18.000,15.0,18.0,present,Passer domesticus,0.5900868773460388,,,221,House Sparrow,Passer domesticus,0.5900868773460388,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:18.000-21.000,18.0,21.0,present,Passer montanus,0.6388924717903137,,,222,Eurasian Tree Sparrow,Passer montanus,0.6388924717903137,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:18.000-21.000,18.0,21.0,present,Passer domesticus,0.6051067113876343,,,223,House Sparrow,Passer domesticus,0.6051067113876343,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:21.000-24.000,21.0,24.0,present,Passer domesticus,0.8951942324638367,,,224,House Sparrow,Passer domesticus,0.8951942324638367,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:36.000-39.000,36.0,39.0,present,Passer domesticus,0.6883445978164673,,,226,House Sparrow,Passer domesticus,0.6883445978164673,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:42.000-45.000,42.0,45.0,present,Passer domesticus,0.9444820284843444,,,227,House Sparrow,Passer domesticus,0.9444820284843444,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075600T.WAV,20240201_075600T.WAV:48.000-51.000,48.0,51.0,present,Passer domesticus,0.8140443563461304,,,228,House Sparrow,Passer domesticus,0.8140443563461304,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075700T.WAV,20240201_075700T.WAV:0.000-3.000,0.0,3.0,present,Passer domesticus,0.7904455661773682,,,230,House Sparrow,Passer domesticus,0.7904455661773682,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075700T.WAV,20240201_075700T.WAV:3.000-6.000,3.0,6.0,present,Passer domesticus,0.938229203224182,,,231,House Sparrow,Passer domesticus,0.938229203224182,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075700T.WAV,20240201_075700T.WAV:6.000-9.000,6.0,9.0,present,Passer domesticus,0.7536717653274536,,,232,House Sparrow,Passer domesticus,0.7536717653274536,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075700T.WAV,20240201_075700T.WAV:24.000-27.000,24.0,27.0,present,Streptopelia decaocto,0.540131688117981,,,234,Eurasian Collared-Dove,Streptopelia decaocto,0.540131688117981,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_075800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_075800T.WAV,20240201_075800T.WAV:12.000-15.000,12.0,15.0,present,Passer domesticus,0.5122770071029663,,,241,House Sparrow,Passer domesticus,0.5122770071029663,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
