filename,path
00136_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00136_pipistrellus_nathusii_0_1.0.wav
00058_plecotus_auritus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00058_plecotus_auritus_0_1.0.wav
00271_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00271_pipistrellus_pygmaeus_0_1.0.wav
00045_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00045_myotis_brandtii_0_1.0.wav
00105_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00105_myotis_daubentonii_0_1.0.wav
00031_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00031_myotis_bechsteinii_0_1.0.wav
00016_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00016_barbastellus_barbastellus_0_1.0.wav
00023_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00023_barbastellus_barbastellus_0_1.0.wav
00098_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00098_myotis_daubentonii_0_1.0.wav
00021_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00021_barbastellus_barbastellus_0_1.0.wav
00014_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00014_barbastellus_barbastellus_0_1.0.wav
00191_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00191_myotis_nattereri_0_1.0.wav
00090_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00090_myotis_daubentonii_0_1.0.wav
00218_nyctalus_noctula_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00218_nyctalus_noctula_0_1.0.wav
00205_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav
00115_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00115_rhinolophus_ferrumequinum_0_1.0.wav
00182_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00182_myotis_nattereri_0_1.0.wav
00000_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00000_myotis_alcathoe_0_1.0.wav
00119_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00119_plecotus_austriacus_0_1.0.wav
00184_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00184_myotis_nattereri_0_1.0.wav
00203_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav
00292_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00292_myotis_mystacinus_0_1.0.wav
00210_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav
00197_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00197_myotis_nattereri_0_1.0.wav
00209_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav
00240_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00240_eptesicus_serotinus_0_1.0.wav
00165_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav
00285_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00285_myotis_mystacinus_0_1.0.wav
00145_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00145_pipistrellus_nathusii_0_1.0.wav
00176_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00176_myotis_nattereri_0_1.0.wav
00188_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00188_myotis_nattereri_0_1.0.wav
00297_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00297_myotis_mystacinus_0_1.0.wav
00170_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav
00015_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00015_barbastellus_barbastellus_0_1.0.wav
00020_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00020_barbastellus_barbastellus_0_1.0.wav
00120_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00120_plecotus_austriacus_0_1.0.wav
00163_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav
